source,row_index,text_sha256
official_train,1097971,5a490fe1ae2e1ba20930a4ee0bb0ef8bdfd16df39d6025ab29a4dea348da508c
official_train,3286386,7efcd6b1847b50761e72f6f105d8d58fa67f4a9c45ba51400eecc7a78d5b8d6c
official_train,711941,a7324182f023b0a85cb1447af5655811617d26098787ef886178b04a0d207dbd
official_train,2726285,84ef40ffadf13c0f554617022c8155f43461830d37755e87e26a962da2a8c331
official_train,1170687,9fb8d1a1f1d0633c2755c5a8816fc857a862db23042e9915b9303ba7331af0e4
official_train,3052753,b23d39b63f51c2eb9c326bf9cb74b5b7a3c0767a2d67d1c2867375643c1096a2
official_train,3045174,779228b35c9611b54a0f8f072c61b0441ab4e7f661abadb5475cc40cb76afd56
official_train,2807688,9619f037ffcecd89b1b6795f5893e717723f60a7cab170377e196385ccfdbfec
official_train,1125819,33501190f79f8c54842d7df85e12723bc3d5c65bb1bebcd91e752e48419c0d3b
official_train,63023,8689a985a59657f982fd3a05b4cd9462ca2b95f1de86e217e0e61127439d3514
official_train,1078123,d95df5d1d937365f4ed5e6beaaadaf1bb4f531ae3a4768a14b09402a523a99e1
official_train,1021817,6bf4c5102ecb0f45d2c7769bed8f0958c4bf543e21de8919855f278127e9551e
official_train,1963307,251ce663a57cd54666cced9803e93db482eb82eeb1c462f11ddb4b1d3c0a783a
official_train,2294922,3ecb55192b1c1af09965303e0140206e154def8432422257e0a39e12d5ee868c
official_train,687113,4d0e16b65a94f76ac34d0d5f90cd179555f742e62eddfd291a7cb58764b94d21
official_train,1602542,86d162a04c901cd95e643769fb107857d899b7e97cf6bf7fc661e30c654be1d8
official_train,3337746,e4060b1cf6816ffd7b2595a404afe92b9969912e6d1702db98876c958ab166bd
official_train,2387459,7735aeab981bd2c3ecae0ca831b65ffb03608a0c75d4407b749aa9c640af9c3d
official_train,494845,dfbe62db74090951ef4fe5008203aef84934d915bb553a96c85d21fc279998c8
official_train,3524605,e6b6e187864ac82df84acf5f9579998a781d231ea73b2a14121ec298afe99463
official_train,525653,98a909fca42ba3dde1266291a8b2590e3fff9098ce52bd35bf49ea41b32403c7
official_train,831657,caccae879fe97afd5a98e54aac6538859c4f0e3f636fdf2cb4c1966ff423d5f4
official_train,309578,7b2da2bd6c17e3537d8e6afb8b7242aa5270bc0043e1413ce14dba0f9a8a746e
official_train,2590832,ecec472cb71b296d5af05c24fc42a9e8c17514658b153027fc6e3d2b6917e4b5
official_train,456355,949218533ac9711d9ddcf0015f5f36fa851c12a21deaec9dd156046709ee014a
official_train,3399296,70ff81759428a8add57aa37010f5243c940242c187ecd6184b8adae5f8d481cb
official_train,2988937,1d2eb49085d5ac009236829bc69a6145bb5c66f8ea69d12888264c9138f5ed38
official_train,260695,a57dbe998a6d27d78a55f31fff4607b51389d23c17cd033f6605adb280facd7a
official_train,2172598,78e5991c8b3807371b9a28516550719ae13bfcd303e83edad5a2291263335e81
official_train,2509874,b48dd7548de3d84e7c4a192bf40a2e06b1e55008bbe2f1423bef56dc668681b6
official_train,2258496,469a89deedad129de6058ac86df1e55d40d3eea83c696bf04cff181f96c37bd7
official_train,3222160,f052fb7827f1161d4c58eb36fd323d1ee5b0c7b42f81f307c2fab909a484de3b
official_train,2666389,86cdc0f72caf710b75535af82f92d6666edd5139aaf34e1263ddc2b4b16f98af
official_train,1589143,3f383b06e8afcd07f84a61bc4a831def9090492f2f0e65b7d1ceddec809d9b23
official_train,3196449,85095606de2476c1317c55fb3a0a26b6c48bfa784af35dabfa98dceb4a1c5b9d
official_train,1056648,f53674edf7061e2e51790d7272298d2d99569908936f3fc4a2aba7b104f8ac04
official_train,3181743,0db298977697b5cf12253b59034f11deddd9b3e93ec8d778d6cc1e7d9a36d670
official_train,1412646,ff4e7a287e31d4dcb0e58716194882fa2bcd64e471b497b67f04b8f84a897ff1
official_train,2615264,403ff43dbe890a1e7d75cd84f7e38307d151b5a453dd0ab77991f2c9ee82b012
official_train,2947666,0c27681ce42e919b40586d16685528272fc739361513183f259f88fedd872373
official_train,2430295,87ecce9390d54fd8bad7f8a6bedf715988eb8e8ded05bcc8a2f3c17017bb9822
official_train,3215281,eb0317c27c3961728b56a71b78ffdb1d14a412f5bdb97763783fd5291855574a
official_train,3549802,f90af02aa38e6d7a1ecfd6341f093348867761205240777f7678b2ae580bff82
official_train,2151786,da393eafebaeb4dffdbe3b705f604a8e47f06affc85ccfe6fbf1c45becf5af51
official_train,897239,8b1d1e57917a789251479c7e04f5f8ed862ba86c88a9d75f37a0dd4029b492c9
official_train,1939126,5bf855d772322f9410e6de47b8f36d2aaab78cd2e4fc371b3a26c030f24d04f1
official_train,3367837,570686199e654fa9e0344eceafb8ffdf147771afc3ee9e5598c3ea9996bfe957
official_train,3579678,3e08eb43d1eeebec18c86fee9919e520fd67b2a8e4d0b6babf4ca7e87c6b5aaf
official_train,745943,4ac6d2a83dcba97174606b97c7268e81aee68cabba78a28c2a35ebe58c6f2ee7
official_train,1554440,6763fcbf06ec46fa624121dc30beb11272b888f3acdcf0bf8655e81b0cd8f2db
official_train,1255030,82e1314775364a68be51fb3fea59dd643191f1ba6677f98747230741b3f274ad
official_train,1450915,a1575603080605add3bd3d30a2bf1e34b58cd587587002ed7437b66ffd58204c
official_train,1237672,8d4db6df925668108a2415be524365d1c0c750439760d4b5881bdcb691db9c05
official_train,895693,1c0730cc7b1235281420894293af987a9dea5f20862515453077e9423f5c93c2
official_train,3435846,ad45547796dc153eb92dc53069284eff14e77a554ed65b745cb2b2e88ea32bb6
official_train,1158917,e528bec6901ce8d24ce65e7131f2dbeedb45b8ca7c98aa0a6b5bcff4c69b4152
official_train,3519708,349e8b4992a2755e68e3352d58ad740145c178e08cb188c3b1ea4ebaa08914d8
official_train,1499761,6970b67a6370449d6177b6c1114322ea5000c9e6900fe35070ecd42f09c8d243
official_train,2934053,97eb7e152862a5c886bce8520f2daa630384a83a2457030ff56e818f23eeb47a
official_train,935589,cb880b6feb99651318f5595a7f8426bef928f26f18b0de37c725df78714ae2f6
official_train,3401229,fcf7de797f173e7c36cf4c9ab6d1ddff6621bd5ef292b4c41e8270bbf08924fb
official_train,1840219,659d38b54eef62be74c4dd19e3d71413054dd0abe016111d11a99497d1199b22
official_train,2453271,af5f3e904d0f2e8917b03e92cdff69ced09a3185dc2d3e2788f423a1a53791f6
official_train,3126313,d2a41df5e5b1f4b973789bde30ec2775b767941514d7067a9893b34e9716c94f
official_train,1270513,039dac0f98b4a4ad8dc3846e57d2bbf2341c4cd67bebbdbd1f042f863d7ea749
official_train,1467301,0c285f8defaaea30b91137f7a99e54798bbb5e18aa7e8293455a3aeba546153b
official_train,2541139,d3787bab353ad7ed16c227053f4dace8892ac7622fc6c12ef005951b579ef198
official_train,503320,580e0fd3191060fbf63492c9473ba58f2e630ce3410e685b8d29594476f52590
official_train,2177390,091065527aa0d5b14e72e7c9bf72439ea3de0dbd0cfa74b61855e8f7618254a5
official_train,513847,9bcbe8a31f4e01ce9d892e599e04204357ade933c5e5d2ce93b2baae93962e68
official_train,2349486,5848875d56530808ab306947d86c20ce0e2657b7c935807f78c1c300fc2e101d
official_train,468545,5732925ead02f58fee6bb181cf46bd97b2a66e573010f347feacf8c6570da3d9
official_train,2534608,1fe276af02e2425863028730132ea876d4aa5eadf5e3cf984af975aafe2dbadd
official_train,972504,e6a248a6ce67c71c2e23feec834fe16fcd6c42845f8e171543ee537a08c573bc
official_train,2104446,650797f8d8edbd0b07a1823192bdbd388d1a97061e57f90ee81fce985711a85e
official_train,1804072,6cf1056aa8f225d73422fa1d6231e5d54430e435b896ad33a241de0b44d1ea38
official_train,360965,4002e0b2b2d4c35338ca8bfef5a7803e2dedb605303e0d8bd5fbbe8c165e9d13
official_train,1873846,e4be6457532d3affb305a57868beda8d312546126d0aa4df96e699c3be056140
official_train,2895709,137d7092b472508a35936e7a3ffd39c60072ba95cab2d4662f9909364035e621
official_train,1244381,256302d26f77b39605d4e48d41a0594fc759925d49aad0fbcd8b712b886bdd99
official_train,1991256,fd73daec7f60a7f6a7073eadefc60ff07d68171c4c5090acc2282083c39518e3
official_train,503206,bde30070ae1dd5b251c717ac8d43715b26eb968feba82d9e344b899207526880
official_train,113045,b6afeff4cbf260a7e7f755d97bb5a4d3fdb087a71412d03e0774ff2634395718
official_train,2421100,27918e41d44fce82a457fee52f696dd9616ec1a8a2ea6328f835ab771eb04ca9
official_train,2988285,02b7b222c7c3d95d73c780346054ee61b8f903f6d58b9b7b1e5b4f535558180b
official_train,2726968,383323464d9fa92365b6042027696fc30c7754084ac7e1015275a101c9ed3c78
official_train,1017967,407d38ac42931c955b71dfa117ad2456a9edfdedec863bb97ac7984f347cbdc5
official_train,594986,b0a10e5839349263eb7530e38129d5f374f2ad20f37bcefdd288c2d3c882f59e
official_train,1818786,8e015c4d2e184d2d8f132fd8eaef6acc9f133cc3e66e8cad6555b9101325bc07
official_train,726797,8a0855c98bad4f4910ce4bf5c68977eebd540022b8ea3636e2aa52c020986a52
official_train,524215,193012da5c2f97afebb2d99f69f674842a21194124fefe3a7b67a981ddf97415
official_train,3110645,63ac41f9116e85b1544f0853a6dcc8e6eff6647c9c338bef16731d3db3907246
official_train,2130840,f1a248a8c921465a4f68f98cc018a484afc26dd98e5dc7ff89978fc1e83f9309
official_train,3234217,b74415c2971b73376b7a8df6c8bddc71957b7e67bd1db18f2b8d013842af6108
official_train,45772,b0b794e20e294b9ffaaf215034aad9036420cd245867702bf7074567738864fb
official_train,641768,62ed3a2b2cd9161ef672d1b7014be7f36aefcc4f5a6eb1beb9f398a88ac5a737
official_train,2536936,f12b38416c4cf839640dad8d0b0ad921adf2d14563a3e803017f34234c5b057a
official_train,2637954,a46276b7d003e40177cd8a1a5edae9b3428d537108cf2d572ff8e61dbe0f4b14
official_train,623402,dbebf05b505d6f9c9b10ac652a20fc75c77c55786622ba4656ffc05974e35cf2
official_train,1357174,ee8cc3d87703add6024ff36a006151817ffc01a97c3fa4da386fdb2f600d21a2
official_train,2771518,4dad987a266ad479cab24d33a268f04e4a1e6b082b7681211f831804b9683470
official_train,2167800,2024296850425fbe7e5f84976d464712cf2d3ba658ac68c276cf6d0d541aa1d2
official_train,3547963,dc91b9c30d19fa7893a9ca1de7871b62f9ca2a4e44e371be8b2d84fb85c4d1bf
official_train,3385782,21aaf78d1d672431ed850c7da53bb231ae662efc369d9cd2a79f9567568a58e1
official_train,2447396,4ab6ebf43ec767c4bf93e8194d6d5b06bc574bb1be8dc6e2901cce4c382ac360
official_train,3442104,48f1de9bb4ff277b9cabb7e318c9829e1980fc7555a3b18ba5daf47ed3380079
official_train,3363718,d1ba70b5e96f9a556bfbe57e897150774c9841472048780480f54578802a6353
official_train,2579939,f3692ada0172f42efb882e3bea54c243c002b48302d852cdb51e66b387f88e9e
official_train,2289127,7c325c3384ced706d2a54e9d7ac894ec2284dc99fda9e135f9dbf840f7514788
official_train,963658,bc8d8e15930f909df50d8bdadb37b17595baf3744a3d71d47ea7dd8886a34342
official_train,915696,60260c98d6393b5930322a5730ee38f408556f1bf23d6747194758fba1efe007
official_train,1230467,276a47d92749571dcee02e3eb65f81aef5adc37181637a4421112fdd5099416d
official_train,361085,f35348bd6c424f71637bc19a8d745720cd62c1bc5b1388d3bf329c7a56528e90
official_train,2006672,2e20d9fbaa42c25f5b20b1875e89587a214e7e19b12a6f054b1b290ce3a5d1d8
official_train,529823,ff1f8bae4d7f42eeb171de2ec64d09928d7abfeb3b7691aaab2324ff2e622224
official_train,1165325,ef5aa6904ca2c7964bc293c5545f978e4b31728b40a33922155cfb15616101c5
official_train,2438096,1454473aeadff94585cfa6d2c0cad752d07c52816459ff4b0252556dcc5e3e70
official_train,576187,53a481fb425754bb1d75dac450e5ae99898d3b21f52a2c6d9c52b549ccc77216
official_train,1699672,6e492ff821cc6fa87f734bac438cd98c00bcb181d09f011851ec755f6646d122
official_train,1156586,02bfddff55c4c9c5053ef553557b4e5bcc60c9f681ba85af52a338dd8e616e09
official_train,127156,23e4c4657c0c67724778f5841a15060a2d011bba776a779b61814346df7c4c2f
official_train,397071,7b4d821c07d976c8b77db8cfdad9d8a993e2e11767e8e9623714100b765eeea1
official_train,112894,9cdda848924a85b61e2e93281c643284f8d7a47de47c884aa9c4f8bd6339be8e
official_train,2520457,a4a75c0ae435b66b8549e985cc0795b100b56fdf4f0f6c70041b4a5bcda3b4f7
official_train,3306194,442fa474475074bb051b740a80f5e7135114a43da6cdc6598ad31dfb7ee58d40
official_train,2428469,1c98cab53de9ea0751e52992e7f13b1d7a29c4e59db9269dfaa084221275e7ad
official_train,1879982,1c19d7e451a357acbe7b115c95081bc48ff0e55b6a90d6f90a7f82d10bdccdec
official_train,324746,7a74d4331d75f8260d13f1fde0362d87e40ffdc8ccafef9f492f11fe4f716065
official_train,1153631,f80856a7443ca2a00b08caf428513d753a7f56fe45f95c2ba653fdfcde5523f3
official_train,967559,c35e5ed4017bb6c0780a1af6eea80172734fbae99fcd2853748016130a789559
official_train,2171394,a1624bd128b19327f84c8b844ec060eb6f0090f3342fa69cc3063f7c043b207a
official_train,2508183,a7e663d616c8ede0c07f39c540474f7c79b284ddd9636b0926c6f9e28efbb3aa
official_train,2097742,2a2049a175ce7ffecf6aeb53dfacd1ed8da01279f1fa8f162fc739ad6af726d1
official_train,1484154,e37d09d8ff2be6c071b08baf842a655d39d30739b6fb309ea81efa5097b8f162
official_train,2474290,0b455ebdf2cc316962543d14ec676c4d11dca24131e594a06ed6b326e991d499
official_train,2111510,7b03ba7f0627fd8ec097bba14b337465ffc3a089f05e6178a87de36e5df7b814
official_train,768774,f88d0fa1dc7221032ba49571706d564ae61bd7ecc64184fd379de6a974245015
official_train,2176048,371565cd04653c1f6e9bbf73e810ec48234cfbb7b477ed8972316532f75ed5e2
official_train,3551094,7e9a52e999bbeeac35b0eba71f5eb26744607957c77308f5f2f8762ca9436742
official_train,1684241,ddd60963de81e5adf6a80180897a3c43f22d88fcee5536a77e0c9d0248e53554
official_train,3397637,c44055ad512db1d033ba4a1ed1b14dab4a4f21a9d94b70e769667c85e9ebfb32
official_train,1998384,d437a0c75594c49571847295a7871b419b541e495394a417e42f6bb982e2e7df
official_train,434538,1e57ae2cf26faee5d2cc3ab2dcb0f7f7569c0857ebd0c1af8a7cc38a44194294
official_train,3364625,66a20334460414a868a418dcc11c615293a67e428f489a8ed74869f464003099
official_train,674266,d334392fb3f38bff05780c7dcdc4eea1cfd0f45e1fbe4aeb971ed254bc5b8b3f
official_train,521022,0d9b95ba8a72046be8cee306cbd80791ee1093db96288b304a7469c3c97a3348
official_train,2485708,47db50da641dd1cdaeefec8d54640c3d530f21478cd2c4e12ba2a3074914df44
official_train,3383095,4aa84aeabaeebf46d0d050e829e759bcc83d44756b94d83592026bb975987948
official_train,3243043,4936eff772edf56c1868561a790560facceec60e700dec63391a1f8859939402
official_train,2185138,c578590796fc2e70cc2b491b2997bccf24b64ee2d13ffbbb74a83a41b911df79
official_train,2590721,789a85ee3e41909901d045f0fc78c7e5cf46a1181d24bbe1a50798a35711611f
official_train,1275345,5be105533bec2db0b7432cb40a8536dc81e7f4c2ae413e933d44d8017b711e6a
official_train,2218266,e899cdfa9ed7e60f642eb9d3e9d23c55968759cdc59abafb5eb2c164605a1c70
official_train,521264,0b3787755f1c8fcc3cf0dc8fbadd71a3b76cd7cbc587ccc0153f04aafc720e9d
official_train,1717442,a8c11705248c1d232795dfd8b5aa713b1d25700a09f7c8ab06d51a1f98861e20
official_train,1185058,40ca80970f8cd1e6feaaa007152b501bfd740e1aeeed807e0a1a36ca7794911c
official_train,84518,0708dbf49382ea2d1c031f7a2025012d51a3803cb17d932f878f47469f1c385d
official_train,2625367,354d75a2dd5b94ce5606a0b6dad2c10175b6919183c7af37212d8b922223ee96
official_train,211346,2bcd2f92f5732cf4f55452d19e9207b2903b5ae73d6b00e9feead269018f10f4
official_train,2748416,021f5876f5ff413cab3a5220cb6eec54b2085f932f16a06fce08fb5301d8cd9d
official_train,510329,554a5420829a3a3a0f1bebdc58f4b0c1eca5033ecef92d81adb37eeefbdd38e2
official_train,2187201,f19851926c267266a8adab9d60e832c4bcddcf4caa09994cce5dde17c0b4edf5
official_train,1047595,818fb6cef6ffa303d024ae5da84a3014163a65a25a208dd9d8e30935e620e4dd
official_train,2359771,8199915e07729387008b4e97f58958ccd233eb33ecfac551202f9dcad035986c
official_train,845797,b6986c53b6c71c6640e8e401e62b4df0aa35f3584fcf5449ab8a8e83dbe7bc85
official_train,2775997,14ce2eba9389bd84f776785da299e5a40f7ac0f574358b54284c7b28c1df95fa
official_train,1954980,f3d199c545aa0c20f3ec2360dbd577f420778269eda775e32b9402107b7fc706
official_train,122365,7c548f967aff8522a6a25a1744ebf66cf6a271bbda7e6f69f4792179d4b38849
official_train,3459785,fbd8b570eb052775acbd124f35f171717513653ffcb0d103c36a15d1055e3856
official_train,2150643,809f5eb5dfd8257d681b76e0f7884040854912927676c44589fcaf3674be30be
official_train,2067015,ac54a0df99669e2eaecbaa18128930c1171743b3392ebd9d41b1a75654dc457c
official_train,2644564,b2851d05148e263f4ecbb85c243b54f91478cadf5054059ddd95d49601887db3
official_train,3236526,ed63f3fe68c001fcfa838487cff35b5c3fedacf91240dc6d653d51e9174da1f9
official_train,1072210,b0437bade3994c35aa999719b0c9d0f7487d72e8183d2421766fa75bb597bb7b
official_train,2056729,4fb499a588cdd4f756f3f5db02e655b37ce5b461f41c65d94ded3a292716179f
official_train,1374903,858c77d5041046ec75e84baef0aa28671df3fd21cd8602ece0242caf4b2d8afe
official_train,26256,83934bed7ba19e26cde8232e0f4700e890a93fbdf1baecc702fc74fa9383b605
official_train,2252790,bb0565a3de25177cbc4c55870b3d26fe63af9f9ea66d2a170606a479fddb20aa
official_train,2823206,25c706dba84bd9905c3fb576dbcc2467f23896ddaefc54eb90a6abe95debe985
official_train,1890597,7797f744f4a06a91f59fbce24e851f8d2b8208f4507dee39046fa20ccbf33ae7
official_train,1629013,25024e87bef2b633ca3afaf7f2e941a9b8d3b1e91bf7fadf9238e26b44e71804
official_train,321072,b827dcab6ad18d315df16ec6c078d880e276cc7224ba31c0cb39ac4a5cd83c62
official_train,2576233,91c67b6daeac9b102dd70b14c43020f5166a6b3aaa6a64a62882214e3f3fbc27
official_train,944477,b58546872a6efb4b97addbf6302507fdcd3cd4a71a4d2f461fdfbffa6d2f7b12
official_train,1068642,933b31d4e017de6625e45b424ae9ce9f5a76ccdac379e6d2bc7b8434d20b65ee
official_train,3557001,d1e14e41d1a517486981b4a7af68d17283e4b834abdb7720a02fcac958116c96
official_train,3198846,e21c5f7a5840e41c4c74a1f5ad95211bf67ee6ed82159575612c254cf08c6979
official_train,1816093,99dcbb9d0f516f21dbf15c284ac5fec7a6b8527f7b5e5934e51104e451115893
official_train,786734,c4043fdf684b774baef91d6236c689421caccab64561a5908bef87cbbb59e962
official_train,2685617,a4348a33367cedbbcb98e2b886adf1e879bcfac3785a3dd18b1aeef0099e638d
official_train,1449635,8c2b613006d1d84d403fc8e5cdc70664ae658937f2b56240e99c873f6eb1b7ff
official_train,824209,66f6cf4a0deaf8915dc71e01f6de32711bc5158e041a0d1e076366c4f88f2a3f
official_train,1591001,e06586498c110a45fdef594d0e3a3e1ce0eb4f39f99384e8df3fe5d5a55f59d6
official_train,2328995,9211682812381d64f75abc8d9b51fc4400c1e9c50da78ae8bf3475a4a6b6e1c4
official_train,3019676,1a640fdd0edb58898be2b1398ebc5b2acfd22c42af242b5a14cf77911c5222bc
official_train,524174,23da567c05112f6c912ea905558535763b6e618a9726a461f431bc851eb23b72
official_train,729308,78b26b4b4ee217c97fd367a54d4db217bd0c5aac6a3b4b6efad4ce707d0c268f
official_train,373047,3f3889499ef63f9e65795d9f965a4ae8c8a1b6abce9129860f6f721efb98c2d8
official_train,130738,f7565e4e25138808c0ebc5ef179b8f2a04df86a20747018b8516d57bae5d278c
official_train,2285866,91729a5e8ebd32488abbf2780b58206af458139bfa29302789a4fc8039e99d40
official_train,1407248,eaa782ae469674e510cd842c06803c583a82f0afa42f3aa9610204a377c3b288
official_train,2263631,a69f488c129ec31a97678f28b9fe83ec7f48ff9cce0b7f689ad1120b1ba58936
official_train,941301,9977963946f005b3990569b68fb21d50b99c7f9f5d6ee160cc997e041b78b9a8
official_train,2953548,9a5a9b7e058b520fa09aeaf6154cae573365a446069b1d03f2ca9b2cbd81069c
official_train,246474,ba86c7055e02763b3f436cc09f3bccf85bbe8ca4f9103c5646d059d778c68777
official_train,2653186,04054e31e8c574c3519e76ea3d76b1d42946a37bbae938a68ccb3c705a7e2d24
official_train,67737,d78f1cbfaf0258079fb32ff1bb8df28617266187f5615709a2ed4ea7d433514a
official_train,2599828,50defc1274885744b24109a54935eb2fcd85d43095c1502583cc98f75c2fd23a
official_train,3135809,7d8e526a33f83ec537418eec2640ce2193d16b0955dfaceabe9fe397a20dd759
official_train,2769449,beb8aec58c2277b8f395d481d0813a1a4eebf59fec798f581d0436e53ff70636
official_train,738825,749fd60fe15517ab5b61e132ab26ce687e482963cab93c4fc5b5522ce107cadf
official_train,2405281,b55f4eca6eca73e191956fce0a0736a8ca50eb30a06a151d77d31fe7e8c475a8
official_train,3280117,ab6acca0ada4a8bdebce6b2670d965c96ed87c8bbe2122f3b6e2d4edc426be05
official_train,1483824,3fa8bb24eb2eee83be6ff15e21a826e5e54c29f021dbaac7d55358091ca3df23
official_train,937672,db66f6f4297b1be124da6eeaff6494c1e1c5e8b73eea9395186fe23892d081ba
official_train,2663952,9d72e5733a25d9dbf5a7c0814c09ddc3233421b3f370e46ea0444d431f9a9f28
official_train,3356189,d362f1f9709f43f65a5fd97fa6a41b0f52810837280fac0e78dfea6ea98e6833
official_train,2848685,d59c9ae464a22c6fd377c17677f07e8f61a4163e5e990629d53d04f7e1f09230
official_train,855168,989f488f9e129448b79e7d4b94ac4ea11f64a9f19816fe6ae0bf641913ddbc52
official_train,1558227,e834d388b817113a42b550871e715369ce3389180334580880c58536002488da
official_train,1614780,e4b0aa95c18130594de582fcdcf3ef403427d982ec010c85b733785272f872aa
official_train,557158,7bfea67f4ca55eb0d8c3a5dfa2fc88abd5f2e360c3531a09d24bb3dd1a9c6606
official_train,132266,057bed45091c71fc1b15b648ff5b9c8b7b4270e439cae1bd9dd1b52246e20a33
official_train,1945403,429fdda74aec5bfb230f39150115839c8df787de4727e811c6f2bdde47bdc480
official_train,2851836,10df16b46d1290a089adfbbbb7e47ebfebd39b2a8d213ef3e2677d8d150fccb6
official_train,3081795,93616a2dc417f11f59bb64335b2d0b380cac8333467bfaf44ad8d27fdb0d3cd8
official_train,3003442,752796bbcea084bafefe2b22826f20b59202e3d3750e748ff3461e8cf37bf0f9
official_train,465768,223281d115d87365de981e6a09f84a46c07ae87d019369563cc4be6a65e5a3ea
official_train,2225227,f6acaeda4003038bd50a2d11d906f6fdb02ec8ab0036a93b175822c4c3a36395
official_train,1672278,9907ce049d60dd435c682fe740d64f8021e5cfa4e3ff1b286cbb537619b09dcd
official_train,2537898,4b7d7b356a414ce1fdc727f971f192d4eb7a137a44a7d0ce1dba6891afa2816a
official_train,1991736,85cb5e682d760660970f93573267db39681cf3af18c479df6b2b7708175740ce
official_train,3350418,243fb9463dd753af65f1efd9b72e5312834da94862b7e77a2008f6b8a2b0d3d9
official_train,1464723,71147cb57c2bbfa31f99bd2b6f63e69af64233dbc283caf8d688574b80307819
official_train,2065049,3b739bfc4ed4149cd67a8b70c8767bb6830dcf03d2745879a88d1ffc4267b9ab
official_train,1134859,8058b0f904c88a135c3f1e987f5df99cb6abfd15e87b622c74f21a90a33fb885
official_train,1261058,f2ecc8831469f37f37caf10dde92394728362eaa426cc8772ba3d01e14f65e9a
official_train,3099294,0ab04783cba001bd369391f5ed0bb55481e8143960a58904fc4e08adcad08452
official_train,1805078,e1383bb0a312ce7b151d0ce2ec5a435e275856a5df8d384503f44262fbb5857b
official_train,1213934,3ab5be40354e8bc2d1718200eab13dc209a148a0bed3d1ad900e2866ba926c5e
official_train,2664284,ac782dcbab25a25c7a48e30829dfee41ab291fb72aa10e10fc4fdc5730a0c1df
official_train,552519,ffc96172b46f508dc49a49c3e3b59c31fd16ba06aa9a31a312de879b163451e7
official_train,1622706,649ccd85dccca08333fa1407a29ec1ff3e4014a24160c23d33ca7bbe7c92d1ec
official_train,598874,deee73e00207c0b14a507cc0a4a740bc97f2023c6acc842a7b7e2d278c0e0009
official_train,1614759,4dd413688f8230caee693ba52982ef785e1b20d18d92de596ff7ef200159a234
official_train,2068549,59e56d849d03a296039a54984fa6c5c4b9086e0b2106fcb0c538a99754a18410
official_train,3467275,4aa9ea90f30bf5b4f47da79cb3721995ec4740b0b83864e189c5ffcf8f52a829
official_train,745499,4c8a3b011ec8715e051c80bb7b99e7f0962580b6fc8751e03fa3897aa50b9b3d
official_train,768267,d77ccba6ffa746ca0283868847beaf5b07ef6138388f4b549f34534d85cb7e53
official_train,841905,eb733a89710084f13d8a01cc882029adc19be80c46fc91e36b7efcd743123570
official_train,2101483,ae1620ffa3e066f456e139e49d43d4a993fc32124ba474381e9101e79ffe6687
official_train,818822,078609223aa1d83d5638bf9725c5d83a1524bb4e625792726e87a646a63ab263
official_train,871658,8473d118165275b8293f6452a2573f672e847e3b1db649e967c750d29062e669
official_train,793710,20ca959f5535aa66e197ac3760f3cd172c0df077d6d73ed60321edc140c18228
official_train,3513272,3befb3ac9e32117c86d7946f8195cfe22fa1bc1df7bb5a477e14c2374512bc8f
official_train,427336,46e4b3c629e3af86aaccf2087765fc5f4e7852ac2fdc5056f14672b9848da5ae
official_train,808125,5327171f9f2ae3f7681fe6c7d4d00cb9596e81a58cbc09c061f2c0d6515f01ea
official_train,1915192,7b46ecb39fa227f262870c46f931aeed45c99130eca27ef28ff54ffc257cbc27
official_train,1763664,500d2d866137ec2137595c1766640885e850baea34eae71dcb129a126a1cddae
official_train,1244377,7d2e4e299ffd168c3c69c764154e06939038eac319a8c18b122ff9d9037255f5
official_train,1523024,fa4fe2d6bd300afbde00ca7c6e8b588d038e40af95f40cde6fbd9388c43304ac
official_train,1960487,23002d0ee0ac714aa1be026738732fd8b54446aa385623995442b3bc6859aea1
official_train,2100354,25f4d3d1a071fb400e61c83ac5acf169e7274ed0b65b0a759b02e0fe4d593205
official_train,64912,193adf5819184b6ca185cb38015d7a9fbd86acfc591ae96aee42d441d8e256b5
official_train,2520243,e14741f67f99e3270a0f17bb6e71217c6812b8bdb9679cb99e2423194d5298ce
official_train,2733847,aaba3d13475dbb3a7cfc4856677c7c3299fc6e0f62e2dbe351b1852718d95698
official_train,3040123,f1d6948dd08a900800888536b529d52f548ccd0e04aed21b51cc4b3012058983
official_train,3137098,101bef4b650e0c7d78ce3bb7373dbe5a25c8c7a9cc775cd1c02a465229923ead
official_train,3271279,c92e3dcf2b54adb7ba4ec01c7cb306735b4d837232bb7aa7b3db5da72cd1adca
official_train,2880816,274fb39a69b6876bbf3e9acd17ba5da7c420e20180fc9e62b7d375754a02ea7a
official_train,1281123,b7af83592f7bd69f0432f1e1d1f799823681a23bb5c271c84586c32f780b1917
official_train,2603449,c01bccc8adc7d6f5aa396ccc0377530a1798218ac6372b421ea42f1e245ce3e0
official_train,1193404,7d3ad8d4f6f796d463af50bc625efc229dbdd46f9988b4f6d8eda2cb8ac96711
official_train,1016793,0858242e37a0f235009a660308ed554f1112ea61a92afa2ffb375d5dfde3e2de
official_train,1252069,48f88248936fa517ebeb742dc977bf0070e395069535e18a8641666d573a52b6
official_train,1744849,7b05da9c076c4b197faf701b5d1d80787a8402286ebda06cd4fb95deb6a4594d
official_train,435016,1f36fb8c37c4a63e7e03b54c2ac020454328a47cbeaa27407f2d52fc8ddc979c
